meanfreq,sd,median,Q25,Q75,skew,sp.ent,sfm,mode,meanfun,minfun,maxfun,meandom,mindom,dfrange,modindx,label
0.126679195,0.080213438,0.12368932,0.054519957,0.186515642,1.526507837,0.965978888,0.746130134,0.115987055,0.117862899,0.015857284,0.275862069,0.685112847,0.0078125,4.546875,0.259616451,0
0.157578737,0.079697947,0.147800587,0.116392962,0.240175953,2.022531872,0.944201739,0.639428914,0.126451613,0.131518644,0.031936128,0.25,0.435396635,0.0078125,4.953125,0.109490011,0
0.156462933,0.079267209,0.138357771,0.115366569,0.237096774,1.733695922,0.941224488,0.608401949,0.117419355,0.124489969,0.015920398,0.275862069,0.994904891,0.0078125,5.265625,0.325,0
0.130536603,0.085365685,0.127362086,0.050972919,0.209648947,1.649245861,0.95799279,0.698752994,0.121745236,0.131858635,0.019093079,0.242424242,0.878605769,0.0078125,4.5859375,0.204429302,0
0.196022705,0.045093183,0.20425622,0.154452091,0.230640551,1.582575687,0.909849807,0.198080833,0.15015352,0.127690212,0.025,0.262295082,0.921164773,0.0078125,6.25,0.190086207,0
0.200513095,0.044939774,0.20991832,0.156009335,0.23033839,2.319576234,0.898911684,0.191797697,0.20991832,0.135308185,0.056939502,0.275862069,0.468327703,0.0078125,5.4609375,0.084242796,0
0.199619534,0.042914817,0.201953544,0.165598571,0.228469327,1.546042025,0.909862179,0.19023622,0.203787969,0.136642802,0.025396825,0.275862069,1.1171875,0.1640625,5.8515625,0.129935152,0
0.202450069,0.043619231,0.206862442,0.164667697,0.231962906,1.431084668,0.906898714,0.184217939,0.22568779,0.1324576,0.017204301,0.235294118,0.640950521,0.0078125,4.78125,0.08995098,0
0.207534422,0.051073832,0.221953932,0.154122319,0.251532963,1.596566808,0.905323554,0.188694733,0.251755361,0.131115848,0.02435312,0.275862069,0.901041667,0.15625,5.7421875,0.181802721,0
0.140716928,0.081793236,0.137723016,0.070793494,0.221350419,1.686963037,0.966392517,0.751093677,0.117161163,0.110488933,0.017039404,0.275862069,0.398148148,0.0078125,5.0390625,0.116491868,0
0.212619817,0.049833012,0.226058543,0.163921035,0.256364874,1.277224224,0.906782557,0.180812811,0.238447924,0.119024042,0.020486556,0.23880597,0.671875,0.0078125,5.8984375,0.124797645,0
0.201428029,0.044631111,0.201179625,0.16714924,0.236961573,0.962779158,0.908618197,0.186674892,0.229705094,0.129064343,0.018099548,0.271186441,0.852678571,0.1484375,5.96875,0.133025627,0
0.205776114,0.04494372,0.21103321,0.167896679,0.238671587,1.010616109,0.90998408,0.188334797,0.227564576,0.12905835,0.02022756,0.23880597,0.299045139,0.0078125,0.640625,0.270731707,0
0.206506938,0.048698956,0.208899476,0.161543592,0.255321582,1.70719575,0.905499333,0.173448945,0.159676036,0.128289248,0.016913319,0.262295082,1.334635417,0.15625,6.3125,0.281331423,0
0.135916935,0.09111936,0.133030568,0.041082969,0.228157205,4.286667046,0.935641608,0.633295017,0,0.123620257,0.015904573,0.275862069,0.230324074,0.0078125,4.40625,0.098256501,0
0.159270116,0.080240429,0.145533923,0.121250737,0.241840708,2.952843706,0.934460251,0.580938543,0,0.127236489,0.018583043,0.262295082,0.485821759,0.0078125,4.3515625,0.122800718,0
0.1603749,0.076347103,0.143242977,0.118679152,0.235702316,3.40864995,0.927764316,0.537783108,0,0.122719278,0.017699115,0.275862069,0.140429688,0.0078125,0.6875,0.10479798,0
0.160468201,0.077850797,0.149528796,0.125193717,0.239979058,2.907549994,0.940860875,0.610160512,0,0.141771681,0.016967126,0.266666667,0.350506757,0.0078125,4.875,0.119711538,0
0.130917547,0.088621873,0.129857072,0.042917693,0.214036471,2.539730034,0.964068209,0.738173785,0,0.122975812,0.017738359,0.253968254,0.253787879,0.0078125,4.3671875,0.078600179,0
0.137654743,0.084476597,0.133981016,0.072696817,0.222624232,3.999051671,0.93373752,0.5753546,0,0.148467075,0.039215686,0.271186441,0.280273438,0.0078125,4.4453125,0.107740506,0
0.153446983,0.083613156,0.133629783,0.115387797,0.242792141,3.621846614,0.929504169,0.582089894,0,0.130283589,0.018735363,0.266666667,0.238064236,0.0078125,4.328125,0.08111804,0
0.15293749,0.087001332,0.140069,0.104603253,0.241912272,3.718936071,0.949458215,0.659316984,0,0.116985402,0.018539977,0.271186441,0.525331439,0.0078125,4.125,0.230205279,0
0.154623105,0.08305633,0.138998979,0.113258427,0.239101124,3.128075501,0.943545343,0.627002141,0,0.128543213,0.015920398,0.266666667,0.261126894,0.0078125,4.9765625,0.046752355,0
0.139546333,0.070247785,0.127355426,0.088421053,0.194853801,2.114537348,0.964297685,0.730375339,0.095334633,0.102370609,0.030245747,0.275862069,0.426915323,0.0234375,2.5,0.169166667,0
0.150002435,0.068327588,0.162543757,0.093932322,0.202893816,1.953073325,0.950158584,0.648722531,0.084130688,0.093507639,0.016343207,0.258064516,0.470982143,0.0078125,4.8671875,0.135586819,0
0.141262751,0.072699326,0.136797967,0.087878018,0.192833545,2.52838405,0.963082618,0.727168917,0.094993647,0.095860266,0.015857284,0.266666667,0.414362981,0.0078125,2.578125,0.144191919,0
0.14446144,0.069921983,0.148396095,0.087085077,0.198772664,2.025650261,0.959330443,0.708366596,0.084937238,0.09681669,0.017410229,0.262295082,0.669744318,0.0078125,4.8046875,0.16300813,0
0.148932668,0.071697394,0.143202033,0.09339263,0.203506989,1.827554859,0.963970169,0.72488964,0.095171537,0.09079563,0.021276596,0.266666667,0.474537037,0.0078125,4.765625,0.153901639,0
0.147380705,0.070775538,0.140692688,0.095129192,0.210269379,1.773642161,0.957589014,0.695730682,0.096668499,0.102929925,0.015857284,0.275862069,0.37046371,0.015625,3.4765625,0.097869043,0
0.129003126,0.070466,0.134948945,0.070524166,0.170782845,1.298188186,0.96403636,0.727163913,0.170211028,0.139353024,0.019207683,0.228571429,0.29857337,0.03125,3.578125,0.103763776,0
0.125830381,0.077781662,0.12870317,0.05581172,0.170730067,1.330018622,0.967388776,0.712792357,0.137512008,0.136684211,0.015810277,0.275862069,0.242897727,0.0078125,5.484375,0.052859961,0
0.155171185,0.067961896,0.159920213,0.091223404,0.21837766,2.405710157,0.94438662,0.62517986,0.081170213,0.081689643,0.015640274,0.266666667,0.891493056,0.0078125,6.5234375,0.208238069,0
0.164710428,0.067818483,0.169601386,0.098266898,0.228561525,1.437013603,0.947677667,0.634989919,0.160866551,0.085798977,0.015748031,0.266666667,0.784646739,0.0078125,5.7421875,0.219565922,0
0.171524781,0.066652359,0.179106611,0.104562239,0.218796903,2.355883038,0.937555377,0.569748742,0.179773675,0.085489533,0.016666667,0.275862069,0.701522436,0.0625,4.6640625,0.20277061,0
0.165675768,0.068699759,0.173915806,0.099634631,0.21706116,2.11022156,0.946567439,0.644403201,0.176362192,0.08631501,0.016427105,0.228571429,0.676993534,0.0078125,3.3046875,0.272743192,0
0.175236547,0.065382053,0.182162645,0.112100089,0.226201966,1.306581011,0.942771149,0.565058683,0.182412869,0.092577087,0.016129032,0.266666667,0.8040625,0.0078125,6.28125,0.152065758,0
0.17335613,0.069192145,0.174441489,0.109654255,0.243696809,2.279271975,0.926939117,0.560883034,0.175744681,0.091686966,0.019559902,0.266666667,0.508789063,0.0078125,3.546875,0.163321912,0
0.167688531,0.067265354,0.174785568,0.103308373,0.22300885,1.717753342,0.951842089,0.645683731,0.166398911,0.085795436,0.020539153,0.25,0.754971591,0.0078125,4.234375,0.198369242,0
0.177154006,0.066537679,0.179763828,0.120944686,0.237016781,1.373610739,0.945122391,0.576871202,0.171932878,0.086956089,0.01659751,0.271186441,0.329391892,0.03125,2.90625,0.101612903,0
0.126490157,0.076256219,0.109097408,0.063556747,0.180661305,3.81530382,0.961527835,0.739691106,0.060053619,0.089792422,0.015841584,0.271186441,0.940429688,0.0078125,4.8828125,0.263876923,0
0.143503898,0.07333391,0.150425532,0.086382979,0.197712766,3.58600908,0.961517081,0.734525066,0.059946809,0.090472014,0.017448201,0.235294118,0.462015086,0.0078125,2.328125,0.203020134,0
0.133789167,0.074459252,0.121897336,0.075139701,0.202677063,2.32322911,0.973126923,0.783048031,0.060038986,0.097054156,0.034482759,0.262295082,0.71875,0.03125,4.3515625,0.256041983,0
0.142107791,0.075127874,0.133017032,0.085498783,0.201143552,2.914278414,0.970401486,0.771349882,0.060121655,0.101573578,0.015888779,0.262295082,1.204733456,0.0078125,5.8125,0.267350929,0
0.125046513,0.074483506,0.114757744,0.064940429,0.182811755,2.096057426,0.966506126,0.752876019,0.060047657,0.099437994,0.017094017,0.262295082,0.735795455,0.0234375,5.6171875,0.165646732,0
0.146408769,0.070290096,0.157640751,0.091081323,0.19567471,2.648519925,0.949020661,0.66825601,0.060053619,0.101699939,0.017957351,0.271186441,0.60625,0.0546875,2.5,0.203125,0
0.136544995,0.079885633,0.129410363,0.086384753,0.20745682,1.349488267,0.968367091,0.762795577,0.010839786,0.107764202,0.016129032,0.275862069,0.328125,0.0078125,4.9375,0.086708861,0
0.131649276,0.083649656,0.121954262,0.064033264,0.213056133,2.58333995,0.957859311,0.718049103,0.003056133,0.113352435,0.017003188,0.275862069,0.348894817,0.0078125,5.3828125,0.049024351,0
0.136619901,0.090157061,0.126277713,0.049824971,0.225764294,1.122687907,0.961351376,0.704402571,0.006371062,0.104033219,0.017679558,0.262295082,0.170691288,0.0078125,0.6796875,0.210344828,0
0.136357873,0.081464777,0.120068611,0.071560892,0.21724414,1.909201574,0.958706871,0.717075601,0.111903945,0.109436728,0.027538726,0.258064516,0.409667969,0.0078125,3.984375,0.074374577,0
0.113998321,0.087423579,0.110097087,0.019935275,0.197540453,2.966549812,0.953355517,0.701851954,0.006796117,0.106895494,0.015717092,0.231884058,0.366570724,0.0078125,6.859375,0.081909643,0
0.134280484,0.080663975,0.120077973,0.076595192,0.211410006,1.553992243,0.968708804,0.776187035,0.09351527,0.111085453,0.028520499,0.275862069,0.460658482,0.0078125,5.203125,0.11033033,0
0.131286983,0.085092468,0.129011628,0.051007752,0.21,1.221487139,0.97086915,0.771337943,0.007596899,0.121895798,0.016,0.275862069,0.456380208,0.0078125,2.953125,0.200034136,0
0.146211067,0.081070421,0.146040992,0.096806904,0.219590076,1.136307535,0.971441518,0.774460981,0.110852211,0.11173916,0.01946472,0.262295082,0.839732143,0.0078125,5.59375,0.130686353,0
0.130483909,0.08146291,0.116764296,0.065411437,0.207168759,1.345414235,0.966638194,0.748405675,0.100948396,0.098337772,0.019230769,0.275862069,0.1540625,0.0078125,0.6328125,0.260332797,0
0.163449141,0.080887512,0.147741331,0.098931584,0.251527648,2.354468745,0.960501851,0.715570527,0.131996251,0.126163243,0.022346369,0.266666667,0.326239224,0.0078125,0.765625,0.229199372,0
0.158351723,0.088781031,0.140529634,0.076738125,0.256107608,2.576943162,0.941863633,0.599405156,0.134409416,0.129129178,0.017718715,0.242424242,0.368790064,0.046875,0.8671875,0.215485756,0
0.183167358,0.076998697,0.180875912,0.130462287,0.257518248,2.636325919,0.928583882,0.539688442,0.261605839,0.124997378,0.016967126,0.262295082,0.445572917,0.0078125,3.5859375,0.115543535,0
0.166508275,0.072547769,0.152969825,0.126437268,0.242053997,2.263057987,0.948443181,0.651537207,0.28,0.111285548,0.016824395,0.231884058,0.479492188,0.0078125,6.8515625,0.070005401,0
0.190603691,0.067508165,0.179458375,0.133681043,0.257953862,1.871545016,0.909427751,0.403200044,0.131574724,0.128034324,0.016824395,0.275862069,0.593303571,0.0078125,5.3046875,0.120029455,0
0.173094592,0.078937918,0.154168096,0.124711264,0.253584906,2.761376108,0.933829079,0.562797801,0.262229846,0.132628339,0.053333333,0.225352113,0.4278125,0.0390625,0.875,0.282608696,0
0.187741397,0.06314109,0.176691627,0.137808033,0.25331518,1.969141598,0.922335592,0.463953588,0.255793057,0.132163571,0.018327606,0.242424242,0.372896635,0.046875,0.796875,0.224673203,0
0.195126971,0.070298019,0.194924039,0.149383378,0.256478999,1.952501051,0.924806353,0.543857552,0.252975871,0.132863118,0.019417476,0.275862069,0.479166667,0.0078125,5.8046875,0.094068448,0
0.187102575,0.069162664,0.194279661,0.146228814,0.24559322,1.69891296,0.942871864,0.617207386,0.27970339,0.131937847,0.016326531,0.222222222,0.270733173,0.0078125,0.4765625,0.239344262,0
0.179253335,0.087959729,0.192786885,0.123934426,0.255797317,4.146401216,0.916256498,0.573846699,0,0.12331233,0.016614746,0.266666667,0.5984375,0.0078125,5.421875,0.163132977,0
0.183001514,0.062595696,0.197838983,0.165211864,0.214152542,2.632291452,0.916782129,0.551162529,0.198432203,0.171643618,0.025806452,0.253968254,0.47265625,0.0078125,1.2265625,0.195414013,0
0.204096023,0.067199145,0.225319865,0.167811448,0.262558923,1.798545545,0.906929,0.446186467,0.265387205,0.130455177,0.020833333,0.25,0.25390625,0.0078125,0.5625,0.211538462,0
0.187881443,0.072889682,0.220542169,0.12313253,0.241626506,2.903704715,0.910193058,0.516566878,0.242048193,0.122244328,0.015655577,0.235294118,0.322395833,0.0078125,0.6015625,0.269944341,0
0.170904352,0.055954235,0.185459496,0.119891082,0.217290674,2.411366042,0.901721279,0.337573303,0,0.117811192,0.018518519,0.275862069,0.202636719,0.0078125,1.5234375,0.06043956,0
0.169310404,0.055437867,0.186980656,0.121042893,0.211707317,2.667088156,0.90234792,0.351130452,0,0.11518075,0.016096579,0.275862069,0.214133523,0.0078125,0.625,0.269375,0
0.169667926,0.054223565,0.183927765,0.122197141,0.217215952,2.487170149,0.903492647,0.340566563,0,0.103282233,0.015779093,0.275862069,0.239762931,0.0078125,0.8828125,0.212061619,0
0.169736247,0.059058745,0.179654255,0.118776596,0.220611702,3.386536923,0.892121333,0.336294751,0,0.125937251,0.01843318,0.275862069,0.140625,0.0078125,0.546875,0.211059908,0
0.165101812,0.061434706,0.143542354,0.119823982,0.220858086,4.407364841,0.886586059,0.359122067,0.119823982,0.085566878,0.016243655,0.242424242,0.06875,0.0078125,0.2890625,0.166666667,0
0.169299933,0.060587118,0.176239782,0.119019074,0.222779292,3.003081513,0.873493633,0.279631783,0.118256131,0.102431715,0.020997375,0.275862069,0.206414474,0.0078125,1.1875,0.166408669,0
0.151755275,0.070109507,0.172265625,0.09515625,0.202526042,2.244613431,0.950210001,0.661866724,0.189401042,0.098608875,0.016949153,0.275862069,0.184895833,0.0078125,0.6640625,0.186764706,0
0.155791036,0.072955158,0.158460278,0.101588862,0.215790336,1.107812057,0.9726165,0.779599755,0.107321867,0.118590378,0.033333333,0.275862069,0.424715909,0.0078125,3.0546875,0.161856047,0
0.132078768,0.083579119,0.121049724,0.053950276,0.201491713,0.913085212,0.974281933,0.776759484,0.195883978,0.110245385,0.038834951,0.219178082,0.498934659,0.0234375,5.2109375,0.11272935,0
0.134505932,0.084255138,0.123855025,0.051894563,0.215881384,1.139521438,0.971676347,0.768141347,0.02306425,0.10678625,0.039215686,0.235294118,0.258184524,0.03125,0.609375,0.272604588,0
0.149886883,0.076085131,0.147526882,0.095913978,0.20688172,1.146053954,0.969179058,0.753901263,0.28,0.114710122,0.015888779,0.25,0.2578125,0.0390625,0.671875,0.246366279,0
0.159722449,0.07681216,0.163371151,0.097568882,0.225769854,1.215849341,0.965916991,0.729219164,0.27273906,0.103969451,0.029143898,0.271186441,0.595880682,0.03125,5.390625,0.163008972,0
0.170624946,0.072667479,0.185301645,0.116709324,0.231371115,1.408411633,0.963755815,0.717781207,0.231115174,0.123096334,0.066115702,0.275862069,0.818256579,0.0078125,5.0546875,0.18465315,0
0.167498444,0.072582748,0.192614652,0.109231686,0.226634902,1.81881964,0.954933164,0.673121636,0.228636093,0.104260377,0.015794669,0.225352113,0.402455357,0.0078125,6,0.073153409,0
0.146445288,0.081916202,0.143783784,0.086774775,0.212396396,1.185717417,0.968319785,0.745048341,0.27772973,0.112855417,0.022566996,0.25,0.355282738,0.015625,3.828125,0.108571429,0
0.156780763,0.06929707,0.165758276,0.101308699,0.212317167,1.257669119,0.963429519,0.721719878,0.109499615,0.09338787,0.018691589,0.253968254,0.339988426,0.0078125,3.2578125,0.127282789,0
0.159333403,0.078427685,0.168960915,0.098226883,0.225548141,1.303955406,0.963302216,0.720682103,0.271458532,0.109994169,0.025316456,0.266666667,0.260850694,0.03125,0.609375,0.353695324,0
0.164565495,0.066691594,0.170044524,0.118682102,0.220409617,1.2630975,0.961162599,0.700490779,0.242101514,0.119315238,0.033755274,0.262295082,0.194957386,0.0078125,0.6875,0.205627706,0
0.146240822,0.078153554,0.159084843,0.083279314,0.221544328,1.341798807,0.96790055,0.744772749,0.237025739,0.100752018,0.030360531,0.253968254,0.657226563,0.0078125,6.1640625,0.098768785,0
0.138546156,0.076228128,0.129991174,0.072656664,0.205613416,0.97000188,0.974481291,0.778516907,0.103053839,0.107425402,0.028725314,0.228571429,0.176432292,0.0078125,0.6953125,0.232744783,0
0.135681636,0.077021847,0.147956132,0.078165503,0.195134596,1.493024174,0.968273217,0.76628791,0.148793619,0.108887413,0.037914692,0.231884058,0.280838816,0.0234375,0.6640625,0.288235294,0
0.161037848,0.07342577,0.166242578,0.104732824,0.220627651,1.157284038,0.969534221,0.746184314,0.215402884,0.103929969,0.018583043,0.271186441,0.388764881,0.0078125,3.03125,0.123582474,0
0.16241055,0.059952247,0.143589744,0.119013807,0.220078895,4.065658329,0.891543118,0.363008059,0,0.101049942,0.015701668,0.262295082,0.11328125,0.0078125,0.6484375,0.185631415,0
0.124929626,0.081682506,0.113690566,0.057267925,0.200543396,1.661770151,0.97653297,0.826099138,0.102913208,0.124463212,0.015936255,0.258064516,0.6484375,0.0078125,4.640625,0.213023088,0
0.141964824,0.081082372,0.127905759,0.074397906,0.212565445,1.373917402,0.974900151,0.813087595,0.126073298,0.103186991,0.016580311,0.231884058,0.691002155,0.0078125,4.8828125,0.211437037,0
0.176505734,0.07668095,0.194155689,0.114347305,0.245461078,1.568238563,0.941808963,0.625043088,0.109317365,0.12295792,0.060606061,0.275862069,0.454769737,0.0078125,3.0859375,0.203574088,0
0.156032242,0.078128898,0.143531326,0.105484133,0.22896664,1.350533277,0.960077477,0.716881984,0.124393816,0.111527994,0.017857143,0.25,0.656828704,0.0078125,5.046875,0.109391125,0
0.137206217,0.07519925,0.168462516,0.056747141,0.194790343,2.338022004,0.937676655,0.609028148,0.198526048,0.16819385,0.017241379,0.275862069,1.289508929,0.0078125,6.0703125,0.350571351,0
0.171712871,0.061670947,0.189893617,0.152659574,0.207765957,2.818282385,0.920935715,0.553174351,0.209255319,0.177865655,0.027164686,0.271186441,1.133854167,0.03125,5.7578125,0.198301422,0
0.143808839,0.078842733,0.177024042,0.074957765,0.201039636,2.267833204,0.946048052,0.660669551,0.199402209,0.169235678,0.016806723,0.235294118,1.620738636,0.0078125,6.40625,0.220934959,0
0.152846475,0.070184566,0.174979989,0.115906232,0.200114351,2.314759307,0.953125234,0.714829575,0.200914808,0.179050678,0.016701461,0.271186441,0.801930147,0.0078125,6.09375,0.152924679,0
0.151462714,0.067562061,0.175596107,0.105085158,0.197226277,2.303376983,0.932010014,0.594162661,0.18513382,0.17776974,0.01836969,0.262295082,1.411458333,0.0078125,6.1171875,0.277100507,0
0.138446489,0.079346105,0.13830156,0.094870017,0.211091854,3.337401623,0.951546634,0.675555848,0,0.124298152,0.016145308,0.266666667,0.104256466,0.0078125,0.515625,0.282828283,0
0.157952768,0.076576666,0.163355577,0.10650143,0.227683508,2.326584723,0.930487378,0.593443997,0.232755005,0.104608079,0.016580311,0.258064516,0.250269397,0.0078125,2.140625,0.149374348,0
0.141078076,0.08556424,0.130392157,0.069313725,0.225098039,1.612181509,0.961655424,0.729774479,0,0.110159204,0.022099448,0.266666667,0.438100962,0.0078125,3.875,0.174677419,0
0.146505988,0.080459804,0.140555997,0.095853852,0.21528197,1.891479668,0.958059426,0.708361137,0,0.120496281,0.024615385,0.258064516,0.350883152,0.0078125,4.109375,0.079847909,0
0.158623392,0.07062108,0.155127119,0.108262712,0.219788136,1.327340779,0.950714177,0.657429942,0,0.103740105,0.015655577,0.271186441,0.1953125,0.0078125,0.5546875,0.337199669,0
0.16133255,0.078150303,0.167222222,0.108202614,0.229215686,1.088390549,0.957529972,0.678299138,0,0.124321809,0.021361816,0.253968254,0.500651042,0.0078125,4.703125,0.140546006,0
0.127479757,0.067120829,0.111466276,0.093812317,0.185366569,3.024084782,0.93003109,0.598872747,0.10058651,0.07173922,0.015920398,0.262295082,0.151726974,0.015625,0.6640625,0.273131955,0
0.155192655,0.065445315,0.142237174,0.104087468,0.214062237,2.727343215,0.930958822,0.556836342,0.110445753,0.101183134,0.017718715,0.262295082,0.481770833,0.0078125,2.578125,0.237320574,0
0.146755192,0.065160833,0.123288063,0.099270908,0.199742673,3.567622862,0.91933536,0.552073178,0.09807005,0.095700064,0.016161616,0.262295082,0.578125,0.0078125,5.3046875,0.111728478,0
0.155219091,0.070497564,0.148788067,0.097973897,0.212479801,1.640513087,0.949192676,0.631025569,0.108241144,0.101875593,0.016701461,0.271186441,0.427283654,0.0078125,2.3125,0.186271499,0
0.165368523,0.046280374,0.181143617,0.127340426,0.198829787,2.501694263,0.891819759,0.21301275,0.193803191,0.115972115,0.030592734,0.23880597,0.558919271,0.0078125,3.53125,0.204646018,0
0.174185612,0.052363961,0.182446809,0.124734043,0.222101064,1.569725971,0.918020888,0.249337398,0.12268617,0.125267616,0.024316109,0.271186441,0.89765625,0.0078125,5.390625,0.12037037,0
0.171727314,0.049487021,0.152969825,0.133107464,0.216559026,1.880941194,0.909150765,0.213391433,0.135775543,0.120800724,0.016649324,0.271186441,0.650505515,0.0078125,6.953125,0.141643258,0
0.176459314,0.050675103,0.187041123,0.129047141,0.218635908,1.335152668,0.917160398,0.205177135,0.125677031,0.114118692,0.016563147,0.228571429,0.519314236,0.1015625,5.2890625,0.107958989,0
0.177694879,0.050392319,0.191952535,0.128824164,0.219439051,1.377182191,0.915823507,0.234360075,0.120064725,0.115067414,0.019753086,0.246153846,0.944196429,0.1015625,5.1953125,0.157567833,0
0.176352183,0.050409527,0.191789594,0.12759291,0.215803316,1.60428025,0.917414449,0.229564026,0.198993711,0.117233398,0.01793722,0.25,0.688519022,0.0078125,5.671875,0.121487603,0
0.155785368,0.059311306,0.165123288,0.099534247,0.197917808,2.653738467,0.908597418,0.421649817,0.094739726,0.099035819,0.048780488,0.227272727,0.609421503,0.09765625,2.651367188,0.247813076,0
0.156147038,0.060379926,0.147893175,0.105103858,0.210830861,3.415424535,0.912332255,0.489013329,0.103857567,0.110410356,0.01953125,0.23255814,0.830502717,0.004882813,3.798828125,0.209044169,0
0.157614967,0.058150556,0.165837838,0.102702703,0.204108108,3.106224431,0.909152693,0.44844967,0.100324324,0.10379948,0.035460993,0.277777778,0.658069957,0.048828125,3.706054688,0.20296129,0
0.151472179,0.058072406,0.143637713,0.099985152,0.199138827,3.132338435,0.898197616,0.419743297,0.100193022,0.102645049,0.035971223,0.256410256,0.562411222,0.092773438,2.094726563,0.282750583,0
0.15651506,0.063930575,0.172399151,0.095116773,0.194791224,3.465500551,0.906055795,0.452211622,0.092937013,0.107234291,0.084745763,0.27027027,0.68975034,0.004882813,3.959960938,0.180670542,0
0.151334349,0.057378313,0.139784284,0.102033898,0.203420647,2.907355484,0.895498115,0.417326038,0.106132512,0.111854901,0.07518797,0.25,0.593145461,0.102539063,0.7421875,0.315443213,0
0.168052375,0.057331903,0.178330893,0.110688141,0.207437775,1.287735858,0.924868334,0.427081015,0.101669107,0.107049347,0.027210884,0.25,0.299045139,0.0078125,2.3046875,0.13439681,0
0.163779193,0.058915475,0.165476603,0.112582322,0.215944541,0.844096179,0.934391264,0.48477109,0.169844021,0.109519086,0.016376663,0.275862069,0.934375,0.0078125,3.34375,0.280373832,0
0.178051399,0.061258341,0.186579439,0.122990654,0.231850467,0.704773117,0.943048486,0.476213251,0.097869159,0.102100231,0.026533997,0.253968254,0.568865741,0.1015625,4.0390625,0.194762684,0
0.159451663,0.065154675,0.169570093,0.10388785,0.20882243,1.846581509,0.951344667,0.678931118,0.196261682,0.102025736,0.01760176,0.258064516,0.403556034,0.0859375,3.640625,0.115803188,0
0.167684731,0.061149033,0.174619565,0.111086957,0.220271739,1.302937451,0.93595514,0.497411704,0.178423913,0.092510449,0.021419009,0.231884058,0.904513889,0.0078125,6.5,0.244980204,0
0.160450209,0.062497879,0.168462116,0.100195049,0.202700675,1.628530964,0.939591075,0.562566608,0.093683421,0.095361877,0.023529412,0.246153846,0.733928571,0.078125,6.7734375,0.173078228,0
0.167116728,0.058038895,0.182020498,0.107408492,0.211537335,1.931578261,0.913573206,0.421615478,0.093060029,0.094746761,0.015670911,0.23880597,0.611111111,0.0859375,3.828125,0.208763505,0
0.163541347,0.061634106,0.171577928,0.107879961,0.215488867,1.426578224,0.943896798,0.566974642,0.175914811,0.094893816,0.017448201,0.228571429,0.583125,0.0078125,5.453125,0.177775009,0
0.170136012,0.0600674,0.181679389,0.109435115,0.218870229,1.802772029,0.908573148,0.437559996,0.109435115,0.095223056,0.018735363,0.262295082,0.573350694,0.09375,3.5234375,0.091430807,0
0.168854214,0.060912608,0.181869159,0.108074766,0.214579439,1.246994135,0.936688689,0.529282088,0.19364486,0.101996718,0.01843318,0.219178082,0.525390625,0.09375,3.453125,0.207139266,0
0.17546984,0.060201492,0.187631579,0.114736842,0.222631579,0.813395943,0.937291339,0.477382814,0.094473684,0.094562579,0.034707158,0.222222222,0.650752315,0.046875,3.65625,0.287557528,0
0.165461619,0.059222586,0.173419355,0.108086022,0.209247312,1.320005461,0.936470992,0.509377908,0.100258065,0.107460252,0.016718913,0.246153846,0.701171875,0.0078125,6.53125,0.172248804,0
0.16601842,0.05828329,0.17713446,0.109037472,0.212725937,1.350262383,0.935345627,0.509350269,0.21334313,0.097316619,0.016736402,0.262295082,0.469805743,0.0078125,3.6015625,0.188177874,0
0.158721583,0.06070911,0.171151358,0.10087969,0.201940492,1.538917316,0.939419073,0.585031342,0.098163001,0.093762043,0.017640573,0.275862069,0.392485119,0.0546875,3.6484375,0.137462788,0
0.162895858,0.059463839,0.175783926,0.104953887,0.205849802,1.769611364,0.939312248,0.540445959,0.095546772,0.099938472,0.024653313,0.266666667,0.798363095,0.03125,6.109375,0.209282016,0
0.164228316,0.061163147,0.1709375,0.1053125,0.20875,1.283484985,0.941115247,0.528956605,0.089375,0.090841074,0.018285714,0.242424242,0.896809896,0.0078125,6.6328125,0.211655656,0
0.165911923,0.057054238,0.17877551,0.106938776,0.208367347,1.662557134,0.925395538,0.433663365,0.179795918,0.09806897,0.016080402,0.266666667,0.551809211,0.0078125,3.734375,0.206660636,0
0.165454626,0.057518281,0.175461201,0.110073206,0.207437775,1.299596611,0.938387449,0.475869687,0.091215227,0.093656577,0.01750547,0.235294118,0.707981419,0.09375,6.4296875,0.100951802,0
0.168504576,0.058453909,0.173518091,0.112948422,0.214472671,1.12911574,0.942891729,0.485338761,0.170931486,0.095611283,0.015841584,0.246153846,1.08984375,0.0859375,6.7265625,0.206736353,0
0.165658876,0.060266568,0.174855967,0.106296296,0.207983539,1.806695839,0.929765199,0.525730789,0.185802469,0.088102276,0.026890756,0.219178082,0.543125,0.0703125,4.25,0.085554534,0
0.166233549,0.05991478,0.167602131,0.112895204,0.21285968,0.968031802,0.948220742,0.535740285,0.207637655,0.110690836,0.029411765,0.246153846,0.896614583,0.0078125,5.7109375,0.191371898,0
0.158367824,0.063235061,0.165843293,0.103001328,0.208977424,1.240420047,0.953462056,0.662515725,0.092031873,0.101888217,0.015748031,0.25,0.454101563,0.0078125,3.6875,0.169274229,0
0.163515128,0.060054942,0.164383562,0.113972603,0.210958904,1.038175709,0.946957501,0.555714385,0.090136986,0.104607685,0.017241379,0.266666667,0.450721154,0.0078125,3.8828125,0.130865191,0
